case_id,slice_idx,gt_tumor_size,pred_tumor_size,gt_category,pred_category,num_gt_components,num_pred_components,tumor_dice,tumor_hd95,tumor_asd
case_00115,146,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,65,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,138,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,308,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,95,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,351,0,11,none,small,0,2,0.0,-1.0,-1.0
case_00194,348,0,100,none,medium,0,1,0.0,-1.0,-1.0
case_00014,297,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,118,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,252,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,226,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,460,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,229,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,119,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,98,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,231,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,81,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,253,0,1502,none,large,0,1,0.0,-1.0,-1.0
case_00203,7,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,226,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,125,18,41,small,small,1,1,0.6101694915254238,2.3999999999999986,1.263157894736842
case_00033,262,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,388,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,278,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,487,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,52,0,649,none,medium,0,2,0.0,-1.0,-1.0
case_00161,358,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,161,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,116,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,327,202,208,medium,medium,1,1,0.8634146341463415,3.1622776601683795,0.6285688969253718
case_00075,393,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,321,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,468,0,1064,none,large,0,1,0.0,-1.0,-1.0
case_00086,138,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,92,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,140,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,308,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,420,43,83,small,small,1,1,0.6825396825396826,2.23606797749979,1.479904345527339
case_00079,6,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,89,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,147,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,400,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,159,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,273,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,187,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,371,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,417,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,180,89,119,small,medium,1,1,0.8269230769230769,2.0,0.9693358038011219
case_00125,229,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,18,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,406,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,7,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,102,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,206,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,202,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,62,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,430,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,247,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,144,498,525,medium,medium,1,1,0.9325513196480938,2.1062305898749027,0.7331367285275603
case_00115,246,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,226,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,296,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,434,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,93,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,330,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,253,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,219,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,404,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,260,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,264,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,24,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,331,0,233,none,medium,0,1,0.0,-1.0,-1.0
case_00014,316,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,276,0,1425,none,large,0,1,0.0,-1.0,-1.0
case_00079,51,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,434,0,47,none,small,0,1,0.0,-1.0,-1.0
case_00125,308,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,350,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,38,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,480,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,374,1670,1808,large,large,1,1,0.9235192639447959,4.0,1.217403304118582
case_00102,336,2808,2904,large,large,2,1,0.9565826330532213,3.0,0.7848348159695614
case_00194,395,0,489,none,medium,0,1,0.0,-1.0,-1.0
case_00125,81,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,60,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,331,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,67,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,348,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,478,0,132,none,medium,0,1,0.0,-1.0,-1.0
case_00134,387,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,431,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,191,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,508,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,466,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,80,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,198,19,41,small,small,1,1,0.4666666666666667,3.048683298050513,1.4976540137910714
case_00102,251,0,1643,none,large,0,1,0.0,-1.0,-1.0
case_00102,283,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,117,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,277,0,1462,none,large,0,1,0.0,-1.0,-1.0
case_00113,27,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,212,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,330,543,587,medium,medium,1,1,0.9398230088495575,2.0,0.6739234573167227
case_00075,461,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,134,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,281,0,1377,none,large,0,3,0.0,-1.0,-1.0
case_00161,147,472,474,medium,medium,1,1,0.9577167019027484,1.3935028842544357,0.3611111111111111
case_00102,418,308,349,medium,medium,1,1,0.9010654490106544,2.9656854249492377,1.011361836391221
case_00102,116,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,321,85,163,small,medium,1,1,0.6854838709677419,5.0,2.049154645291571
case_00014,268,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,460,0,92,none,small,0,1,0.0,-1.0,-1.0
case_00075,77,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,277,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,365,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,338,649,616,medium,medium,1,1,0.8790513833992095,4.080018656651476,1.1503183881083519
case_00113,79,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,168,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,112,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,85,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,310,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,475,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,386,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,465,0,85,none,small,0,1,0.0,-1.0,-1.0
case_00033,2,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,149,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,60,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,219,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,178,41,57,small,small,1,1,0.673469387755102,2.591483465847627,1.203210595928635
case_00102,99,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,239,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,8,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,236,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,71,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,180,18,7,small,small,1,1,0.56,2.8284271247461903,0.16666666666666666
case_00014,56,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,483,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,69,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,393,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,509,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,346,531,681,medium,medium,1,1,0.8465346534653465,5.0,1.8317117231966322
case_00203,117,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,215,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,451,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,28,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,108,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,312,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,38,0,59,none,small,0,2,0.0,-1.0,-1.0
case_00079,163,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,67,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,413,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,465,0,605,none,medium,0,1,0.0,-1.0,-1.0
case_00134,471,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,50,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,411,0,91,none,small,0,1,0.0,-1.0,-1.0
case_00154,105,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,232,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,178,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,434,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,32,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,420,1336,1418,large,large,1,1,0.9571532316630356,2.0,0.7098764982857724
case_00079,337,554,577,medium,medium,1,1,0.9195402298850575,2.8284271247461903,0.9307603651791678
case_00203,65,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,234,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,456,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,420,211,229,medium,medium,1,1,0.9,2.0,0.8132936127819297
case_00134,175,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,194,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,216,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,217,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,243,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,10,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,116,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,246,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,153,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,167,79,105,small,medium,1,1,0.7934782608695652,2.0,1.03125
case_00194,292,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,402,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,296,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,427,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,227,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,252,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,437,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,428,0,123,none,medium,0,1,0.0,-1.0,-1.0
case_00203,380,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,284,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,173,52,91,small,small,1,1,0.7272727272727273,2.23606797749979,1.319014058598773
case_00161,381,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,48,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,409,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,187,127,157,medium,medium,1,1,0.8732394366197183,1.5606601717798214,0.7975562049832966
case_00033,252,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,362,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,389,0,9,none,small,0,1,0.0,-1.0,-1.0
case_00115,280,0,50,none,small,0,1,0.0,-1.0,-1.0
case_00033,276,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,241,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,232,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,107,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,56,0,188,none,medium,0,2,0.0,-1.0,-1.0
case_00125,105,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,255,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,360,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,159,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,239,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,224,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,413,1448,1509,large,large,1,1,0.971254649983091,1.0,0.5243872397312364
case_00203,66,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,66,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,382,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,332,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,53,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,74,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,42,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,226,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,217,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,310,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,245,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,58,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,307,1272,1369,large,large,4,2,0.9405528209011738,2.23606797749979,0.7464334721804432
case_00115,381,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,416,0,190,none,medium,0,2,0.0,-1.0,-1.0
case_00033,153,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,39,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,332,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,66,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,154,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,277,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,105,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,422,0,501,none,medium,0,1,0.0,-1.0,-1.0
case_00133,492,0,33,none,small,0,1,0.0,-1.0,-1.0
case_00161,75,0,534,none,medium,0,2,0.0,-1.0,-1.0
case_00079,477,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,386,3140,3262,large,large,1,1,0.9743830053108403,2.0,0.7145264462375478
case_00115,305,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,323,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,414,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,14,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,373,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,283,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,117,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,34,0,144,none,medium,0,1,0.0,-1.0,-1.0
case_00154,188,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,351,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,453,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,208,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,308,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,123,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,275,0,1538,none,large,0,1,0.0,-1.0,-1.0
case_00079,388,1606,1618,large,large,1,1,0.956575682382134,2.0,0.819438209655274
case_00113,506,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,269,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,34,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,431,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,352,3681,3843,large,large,1,1,0.9712918660287081,7.442220510185377,0.7699857885937098
case_00075,210,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,259,0,1822,none,large,0,3,0.0,-1.0,-1.0
case_00079,303,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,370,1537,1604,large,large,1,1,0.9652976758993951,2.0,0.6789396611073509
case_00134,372,324,354,medium,medium,1,1,0.9380530973451328,1.0,0.47368421052631576
case_00113,58,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,396,2041,2112,large,large,1,1,0.9578617866602456,2.8284271247461903,0.832258064516129
case_00125,60,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,406,1898,1986,large,large,1,1,0.9598352214212152,3.0,0.7255228474983079
case_00014,258,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,454,380,404,medium,medium,1,1,0.9413265306122449,2.0,0.4492753623188406
case_00115,148,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,300,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,321,347,359,medium,medium,1,1,0.9150141643059491,2.0,0.8675691150713076
case_00113,344,515,737,medium,medium,1,1,0.8162939297124601,6.52718872423572,2.3625635995437992
case_00125,237,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,500,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,430,0,491,none,medium,0,1,0.0,-1.0,-1.0
case_00154,502,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,9,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,203,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,392,2055,2058,large,large,1,1,0.9579382445903234,2.23606797749979,0.7538306432102396
case_00125,397,0,38,none,small,0,1,0.0,-1.0,-1.0
case_00154,155,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,356,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,307,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,276,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,191,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,274,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,74,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,480,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,256,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,57,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,200,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,202,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,204,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,44,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,67,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,476,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,439,0,7,none,small,0,1,0.0,-1.0,-1.0
case_00079,391,1611,1647,large,large,1,1,0.9650092081031307,1.4142135623730951,0.6571408102800879
case_00115,491,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,43,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,382,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,346,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,476,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,252,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,150,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,169,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,292,0,16,none,small,0,1,0.0,-1.0,-1.0
case_00133,184,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,84,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,191,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,388,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,467,0,1115,none,large,0,1,0.0,-1.0,-1.0
case_00134,71,0,876,none,medium,0,2,0.0,-1.0,-1.0
case_00014,442,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,169,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,246,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,135,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,233,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,304,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,84,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,370,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,95,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,252,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,26,0,91,none,small,0,3,0.0,-1.0,-1.0
case_00125,400,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,320,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,22,0,72,none,small,0,1,0.0,-1.0,-1.0
case_00133,188,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,444,24,117,small,medium,1,1,0.3404255319148936,7.014213562373095,3.6531458683341818
case_00133,478,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,79,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,6,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,185,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,338,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,406,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,355,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,469,0,796,none,medium,0,1,0.0,-1.0,-1.0
case_00075,183,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,316,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,269,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,75,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,275,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,69,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,383,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,258,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,1,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,484,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,98,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,509,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,146,518,547,medium,medium,1,1,0.9333333333333333,2.0,0.7745644351625351
case_00203,286,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,130,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,199,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,295,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,142,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,206,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,476,0,20,none,small,0,2,0.0,-1.0,-1.0
case_00033,219,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,82,0,0,none,none,0,0,1.0,0.0,0.0
case_00161,369,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,219,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,376,114,101,medium,medium,1,1,0.8930232558139535,1.0,0.42857142857142855
case_00102,407,1437,1641,large,large,1,1,0.9239766081871345,4.242640687119285,1.3117819486612203
case_00133,410,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,55,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,486,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,277,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,52,0,1,none,small,0,1,0.0,-1.0,-1.0
case_00075,162,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,428,0,448,none,medium,0,1,0.0,-1.0,-1.0
case_00086,465,0,0,none,none,0,0,1.0,0.0,0.0
case_00134,305,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,47,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,395,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,484,0,68,none,small,0,1,0.0,-1.0,-1.0
case_00133,231,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,28,0,312,none,medium,0,1,0.0,-1.0,-1.0
case_00079,371,1551,1598,large,large,1,1,0.9698316926008257,2.0,0.5783592224227381
case_00125,88,0,8,none,small,0,1,0.0,-1.0,-1.0
case_00154,510,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,422,0,142,none,medium,0,2,0.0,-1.0,-1.0
case_00086,176,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,246,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,334,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,481,0,143,none,medium,0,1,0.0,-1.0,-1.0
case_00086,141,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,50,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,294,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,370,3718,3829,large,large,1,1,0.9791970319332185,1.4142135623730951,0.6518096714445931
case_00203,434,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,375,1711,1789,large,large,1,1,0.9308571428571428,3.0,1.128526435347866
case_00194,60,0,281,none,medium,0,1,0.0,-1.0,-1.0
case_00115,439,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,92,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,91,0,0,none,none,0,0,1.0,0.0,0.0
case_00203,137,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,432,0,60,none,small,0,1,0.0,-1.0,-1.0
case_00079,398,1598,1695,large,large,1,1,0.9644700880655936,1.8828427124746256,0.6908700095433234
case_00115,101,0,0,none,none,0,0,1.0,0.0,0.0
case_00113,30,0,0,none,none,0,0,1.0,0.0,0.0
case_00133,273,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,109,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,424,29,0,small,none,2,0,0.0,-1.0,-1.0
case_00102,487,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,84,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,232,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,155,0,0,none,none,0,0,1.0,0.0,0.0
case_00102,422,121,147,medium,medium,1,1,0.8432835820895522,2.0,0.8811916151115412
case_00075,480,0,358,none,medium,0,2,0.0,-1.0,-1.0
case_00115,181,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,97,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,330,0,0,none,none,0,0,1.0,0.0,0.0
case_00079,77,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,329,0,0,none,none,0,0,1.0,0.0,0.0
case_00194,105,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,32,0,272,none,medium,0,1,0.0,-1.0,-1.0
case_00161,449,0,0,none,none,0,0,1.0,0.0,0.0
case_00154,341,194,206,medium,medium,1,1,0.93,1.0,0.4791666666666667
case_00079,311,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,180,68,110,small,medium,1,1,0.7528089887640449,2.0,1.268693026885631
case_00086,76,0,0,none,none,0,0,1.0,0.0,0.0
case_00075,116,0,0,none,none,0,0,1.0,0.0,0.0
case_00014,164,0,0,none,none,0,0,1.0,0.0,0.0
case_00086,9,0,0,none,none,0,0,1.0,0.0,0.0
case_00125,9,0,0,none,none,0,0,1.0,0.0,0.0
case_00033,36,0,0,none,none,0,0,1.0,0.0,0.0
case_00115,53,0,0,none,none,0,0,1.0,0.0,0.0
